image_path,image_sha256,file_stem,variant,hardware_source,altered_region_count,altered_fields_unique,has_altered_face,has_altered_text,has_unknown_altered_field,manip_type,paired_bonafide_available,paired_bonafide_path
train/attack/digital_2/huawei/arabic-NF-1003.jpg,5708f12553d259ad89212cc4804c6914da52886045f68f1a7c3fcbb81b7d724c,arabic-NF-1003,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1003.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1003.jpg,f3fd6e5859d9c5225fb1b98587c6945015409bc418fd1a284dab5db8d31768aa,arabic-NF-1003,digital_2,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1003.jpg
train/attack/digital_2/scan/arabic-NF-1003.jpg,8e3fdc3b464cb096259ca30bcedb4e5682dae3c1c33273c67c1e10781e92dd1f,arabic-NF-1003,digital_2,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1003.jpg
train/attack/digital_1/huawei/arabic-NF-1012.jpg,b1ad31c4d3cf69b9d1fa7a981beb39ecd213597ee03c26e16724741ce8d8333a,arabic-NF-1012,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1012.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1012.jpg,6e516e5961223ff8cfa18ffa4f7b1dbae2fa615d4134ca5b4af8aad7feb79df9,arabic-NF-1012,digital_1,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1012.jpg
train/attack/digital_1/scan/arabic-NF-1012.jpg,e95de51e8de1853c90b9faf3f1a4a65786334f840ccf587a66d6d3853bb2fdd0,arabic-NF-1012,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1012.jpg
train/attack/digital_2/huawei/arabic-NF-1012.jpg,e8d76614392f4d34d9f73e6b8011341a2c1236a05531c26aa72bc96479f29749,arabic-NF-1012,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1012.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1012.jpg,0b7bc1ca3f006401aa6a7bb6b466ebb8e826983a385529d3b5a12be7d844cb0a,arabic-NF-1012,digital_2,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1012.jpg
train/attack/digital_2/scan/arabic-NF-1012.jpg,501354379147d3e519a9c4a694d084a5040b14b06e56a8eb76f8b0181e25f00f,arabic-NF-1012,digital_2,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1012.jpg
train/attack/digital_1/huawei/arabic-NF-1030.jpg,fd082e255d958894c13f210b74c7f613360a876211805bf4d9d64c8fd72f918a,arabic-NF-1030,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1030.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1030.jpg,eacb50cc67c3a47d1af08565218404628298103289565baf2991817e319b8bdd,arabic-NF-1030,digital_1,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1030.jpg
train/attack/digital_1/scan/arabic-NF-1030.jpg,ff9f2fe62e2e8691542dd9ca260fe18f8fe51a58f2048d525b6024c5b5215bfb,arabic-NF-1030,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1030.jpg
train/attack/digital_2/huawei/arabic-NF-1030.jpg,1f25c2793d6b9098da7261b3e5150f7f110a42adb6420c4133b09f7470ef7395,arabic-NF-1030,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1030.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1030.jpg,a8ce66941c58dc17d5cf10f75d2e0b9e8efe7a1ade43f81bde46382d97f0fc79,arabic-NF-1030,digital_2,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1030.jpg
train/attack/digital_2/scan/arabic-NF-1030.jpg,ce41d6671004930d1bf882a83be97fc90b571ab99791843bb9d6588e9657f2c5,arabic-NF-1030,digital_2,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1030.jpg
train/attack/digital_1/huawei/arabic-NF-1037.jpg,7186b485b27eeb441afa6109945f1c097076c2d411c85fa64650d72c4a9697ad,arabic-NF-1037,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1037.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1037.jpg,2b96474e55aa3a7ec499ec0b0fb8ac0db675f6ea42964e4d212181dcd3600125,arabic-NF-1037,digital_1,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1037.jpg
train/attack/digital_1/scan/arabic-NF-1037.jpg,16ecca4937130d7f08a864d45095264f31bd8808deefdb503433cb831a59584c,arabic-NF-1037,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1037.jpg
train/attack/digital_2/huawei/arabic-NF-1037.jpg,f7aacdf787e243d4f4b4638216550cc18eb66ee36f0450a29c3607022066bc32,arabic-NF-1037,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1037.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1037.jpg,0d4dcf2944d6a744bb0a78d00ce50b4254ada40d45ebc2149fe8d9056e3b7e29,arabic-NF-1037,digital_2,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1037.jpg
train/attack/digital_2/scan/arabic-NF-1037.jpg,02d6d0714cb69529b13e67a6f445561d9449177c4b6bf364c8191c2a8c82ff26,arabic-NF-1037,digital_2,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1037.jpg
train/attack/digital_1/huawei/arabic-NF-1040.jpg,6cb962b42d3fa09974152b9ac08f5910f67c17142ae41823800f0d359a415e31,arabic-NF-1040,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1040.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1040.jpg,516c298522f280a924b6f07f1b224e0cdf5729db88ba59abd4e1d66225ca438c,arabic-NF-1040,digital_1,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1040.jpg
train/attack/digital_1/scan/arabic-NF-1040.jpg,510a485260ce19ee7434368c9a56a25a74307b3880b69ec84ccccf0d87290977,arabic-NF-1040,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1040.jpg
train/attack/digital_2/huawei/arabic-NF-1040.jpg,787dbcf796b69ba3401d39008ecaed642450f8bd811094bb8f963c209618e91a,arabic-NF-1040,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1040.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1040.jpg,9005961ea52c8e8d398f6911864f3d06fd828a7c631dfd952f5378d89ec2d55e,arabic-NF-1040,digital_2,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1040.jpg
train/attack/digital_2/scan/arabic-NF-1040.jpg,9e98a2c9bd028add1bade2357245ff261b9d4cf3ec063833fd3418944a40c1d9,arabic-NF-1040,digital_2,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1040.jpg
train/attack/digital_1/huawei/arabic-NF-1045.jpg,b9f997b2229bbe56a240764e0ac200e028c064967361fad5a67b699e5ebb51ed,arabic-NF-1045,digital_1,huawei,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1045.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1045.jpg,b9742f7b0f88e2bcbea440c82dabdfbe6fcc681cabfd6f03faa2885339580ba5,arabic-NF-1045,digital_1,iphone15pro,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1045.jpg
train/attack/digital_1/scan/arabic-NF-1045.jpg,440b1628191d67c5cea9c7e2a75404a74dab6814f872b15c3d468a3eac27f22a,arabic-NF-1045,digital_1,scan,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1045.jpg
train/attack/digital_2/huawei/arabic-NF-1045.jpg,e39ef85e6d7be0760854b07e26bc8ef7902b861e63679732f03b3cdc6aff8b2e,arabic-NF-1045,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1045.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1045.jpg,aa854761e97b894bcdc86a3345ea24b225abca5989f446c820696a228f9a0b37,arabic-NF-1045,digital_2,iphone15pro,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1045.jpg
train/attack/digital_2/scan/arabic-NF-1045.jpg,fb2eec0d61cf68e43cef64c2f546b11fea887f4f99ae06a8c84727ebd05fe31b,arabic-NF-1045,digital_2,scan,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1045.jpg
train/attack/digital_1/huawei/arabic-NF-1049.jpg,594a4a4c716a24c7332a9f06ab1b434f0eb8e3a41df7329434a4173967f5a808,arabic-NF-1049,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1049.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1049.jpg,841de70112197bd622365a0c29a9bbc5f1a91313b9d46d95ff0399c852a04d5b,arabic-NF-1049,digital_1,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1049.jpg
train/attack/digital_1/scan/arabic-NF-1049.jpg,88c422048a113b03cd3adc6aa3189901ba250f77ea7be348d71eb145c2f6930d,arabic-NF-1049,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1049.jpg
train/attack/digital_2/huawei/arabic-NF-1049.jpg,66d0223b8b355ac9a161187e0827c7bd5e71bf01519104e5e7753d23e2d6180f,arabic-NF-1049,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1049.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1049.jpg,913c9714a06e261bcc784341d5ff8247f6389fbba0b50c18f95979e4d15c23ef,arabic-NF-1049,digital_2,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1049.jpg
train/attack/digital_2/scan/arabic-NF-1049.jpg,117b3ad111a3b01c4cb1ae09f50a43711e11a6d01f01282061e9069bb95f760a,arabic-NF-1049,digital_2,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1049.jpg
train/attack/digital_1/huawei/arabic-NF-1053.jpg,c3cbb368b1855cdbd5da0627b59743f337144af192c431eca49a094c9d53c82f,arabic-NF-1053,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1053.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1053.jpg,dd62eaed3c9abd78be250ffcb6bdf498eea801ceae5495c6dca2831aba1ab6e1,arabic-NF-1053,digital_1,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1053.jpg
train/attack/digital_1/scan/arabic-NF-1053.jpg,f5c67831e2d6944979ab9f682821a1bdd42d04f772fee9fe93c342aa5047c075,arabic-NF-1053,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1053.jpg
train/attack/digital_2/huawei/arabic-NF-1053.jpg,2b387c48ff2722185b34887930763b09806a48467a6eed26987d10f968cbb976,arabic-NF-1053,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1053.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1053.jpg,6373756f62a237d13c7ee8c61eaa0947b6fb3f7e7df7eeb25a1e7ef774c60076,arabic-NF-1053,digital_2,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1053.jpg
train/attack/digital_2/scan/arabic-NF-1053.jpg,918c83cdf88bd71eb835d4fab21921cf34a59b5f277ae3ab7f4462a1a483e428,arabic-NF-1053,digital_2,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1053.jpg
train/attack/digital_1/huawei/arabic-NF-1100.jpg,25a408efb438af289ca46753f14f616b948f06135d911aa45ce5a8794b01a1e3,arabic-NF-1100,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1100.jpg
train/attack/digital_1/iphone15pro/arabic-NF-1100.jpg,15e6efc827a8625803ceee68e300ec3f900fe79cb9333aed3c43f06d344142c8,arabic-NF-1100,digital_1,iphone15pro,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1100.jpg
train/attack/digital_1/scan/arabic-NF-1100.jpg,e47edecf7c153752b33c4868aab561c24d87cb2b137d85ad7024383f13a1c4f9,arabic-NF-1100,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1100.jpg
train/attack/digital_2/huawei/arabic-NF-1100.jpg,647da859af0d663195716d332f1cbfc761ffb11a8e349f992f4b86c60f1d43ea,arabic-NF-1100,digital_2,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NF-1100.jpg
train/attack/digital_2/iphone15pro/arabic-NF-1100.jpg,7f12eb047e2145b36840a7913bd0fbd1306884f4703030d7359ac18406f620ad,arabic-NF-1100,digital_2,iphone15pro,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NF-1100.jpg
train/attack/digital_2/scan/arabic-NF-1100.jpg,f9379fb15459558c64d36b8b774ecc3523cbf01c5ec864ff5a2a3478813a8833,arabic-NF-1100,digital_2,scan,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NF-1100.jpg
train/attack/digital_1/huawei/arabic-NM-1029.jpg,4016eae2029d4d18d949a0955b3d139075212a131ec6fc2b6a7f0b0b0eb04d85,arabic-NM-1029,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NM-1029.jpg
train/attack/digital_1/iphone15pro/arabic-NM-1029.jpg,601afd9837d2afe306c5168b3576e95a95452aacb30d9040c77978d6cc055a00,arabic-NM-1029,digital_1,iphone15pro,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NM-1029.jpg
train/attack/digital_1/scan/arabic-NM-1029.jpg,553d1e0ec6faf78d024a6499908d3e43b20c0ed87c1006357e1e63fe9a546549,arabic-NM-1029,digital_1,scan,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NM-1029.jpg
train/attack/digital_2/huawei/arabic-NM-1029.jpg,723a5eee61ac1348b0d29ae08c178c13c8d5e804643a2c522c95a2990ce59a5a,arabic-NM-1029,digital_2,huawei,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NM-1029.jpg
train/attack/digital_2/iphone15pro/arabic-NM-1029.jpg,4f1ea60a7389b02b37d7a2f306d4e7a98859a807ddce12c5c45520a41e6ff627,arabic-NM-1029,digital_2,iphone15pro,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NM-1029.jpg
train/attack/digital_2/scan/arabic-NM-1029.jpg,08bb8c68af9ba101964368cdb96617d6ef7a36d54c9d7d5a31041b679eb4a067,arabic-NM-1029,digital_2,scan,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/scan/arabic-NM-1029.jpg
train/attack/digital_1/huawei/arabic-NM-1064.jpg,de2b490e228546c991bb9ab5a4244f2405a935649dd289a5c2e1b3a655024921,arabic-NM-1064,digital_1,huawei,5,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/huawei/arabic-NM-1064.jpg
train/attack/digital_1/iphone15pro/arabic-NM-1064.jpg,7534ab5dc655c61c9130f970c54a89aee19b3343a2a78a695df137932655a333,arabic-NM-1064,digital_1,iphone15pro,4,dob|doe|face|name,True,True,False,face_and_text,True,train/bonafide/iphone15pro/arabic-NM-1064.jpg
